,Concept_ID,kv,se
6936,tanzen::V,йӧктыны,tánssáđ
6937,tanzen::V,йӧктыны,ta´nssjed
6938,tanzen::V,йӧктыны,pleäs'sjed
6939,tanzen::V,йӧктыны,нюччке
6940,tanzen::V,йӧктыны,пляссъе
6941,sich trennen::V,торьясьны,jååkedidh
6942,sich trennen::V,торьясьны,sirrat
6943,sich trennen::V,торьясьны,sirádit
6944,sich trennen::V,торьясьны,earránit
6945,sich trennen::V,торьясьны,ratkuđ
6946,sich trennen::V,торьясьны,rätkkjed
6947,sich trennen::V,торьясьны,кӯдтъе
6948,verlassen::V,кольны,laehpedh
6949,verlassen::V,кольны,guodet
6950,verlassen::V,кольны,guođđit
6951,verlassen::V,кольны,hilgođ
6952,verlassen::V,кольны,kyeđđiđ
6953,verlassen::V,кольны,kue´đđed
6954,verlassen::V,кольны,сӯһпъе
6955,retten::V,мынтны,gorredidh
6956,retten::V,мынтны,gádjot
6957,retten::V,мынтны,gádjut
6958,retten::V,мынтны,kááijuđ
6959,retten::V,мынтны,piä'luštiđ
6960,retten::V,мынтны,ka´jjeed
6961,retten::V,мынтны,вуаннче
6962,bewachen::V,смекайтны,geehtedh
6963,bewachen::V,смекайтны,váktit
6964,bewachen::V,смекайтны,fáktet
6965,bewachen::V,смекайтны,vahtiđ
6966,bewachen::V,смекайтны,värddjed
6967,bewachen::V,смекайтны,va´httjed
6968,bewachen::V,смекайтны,пынне
6969,bewachen::V,смекайтны,ка̄рвуллэ
6970,schützen::V,дорйыны,vaarjelidh
6971,schützen::V,дорйыны,suoddjit
6972,schützen::V,дорйыны,suodjalit
6973,schützen::V,дорйыны,suddjet
6974,schützen::V,дорйыны,varjâliđ
6975,schützen::V,дорйыны,suâided
6976,schützen::V,дорйыны,varjjled
6977,schützen::V,дорйыны,пынне
6978,verteidigen::V,дорйыны,vaarjelidh
6979,verteidigen::V,дорйыны,bælostit
6980,verteidigen::V,дорйыны,bealuštit
6981,verteidigen::V,дорйыны,čuollat
6982,verteidigen::V,дорйыны,piä'luštiđ
6983,verteidigen::V,дорйыны,peälšted
6984,verteidigen::V,дорйыны,пэ̄лль мэ̄ннэ
6985,sich schlagen::V,тышкасьны,dåarodh
6986,sich schlagen::V,тышкасьны,tjoelestidh
6987,sich schlagen::V,тышкасьны,doarrot
6988,sich schlagen::V,тышкасьны,doarrut
6989,sich schlagen::V,тышкасьны,tuárruđ
6990,sich schlagen::V,тышкасьны,tuärrad
6991,sich schlagen::V,тышкасьны,туаррэ
6992,schießen::V,лыйны,vuetjedh
6993,schießen::V,лыйны,skööhtedh
6994,schießen::V,лыйны,vuohtjet
6995,schießen::V,лыйны,báhčit
6996,schießen::V,лыйны,pääččiđ
6997,schießen::V,лыйны,pää´ččed
6998,schießen::V,лыйны,ря̄хшкхэ
6999,siegen::V,вермыны,vïtnedh
7000,siegen::V,вермыны,vuojttet
7001,siegen::V,вермыны,vuoitit
7002,siegen::V,вермыны,vyei'ttiđ
7003,siegen::V,вермыны,vuei´tted
7004,siegen::V,вермыны,вуэйхьтэ
7005,ärgern::V,лӧгӧтны,måarahtehtedh
7006,ärgern::V,лӧгӧтны,suhttadit
7007,ärgern::V,лӧгӧтны,hárdit
7008,ärgern::V,лӧгӧтны,piä'ṿuttiđ
7009,ärgern::V,лӧгӧтны,âsseed
7010,ärgern::V,лӧгӧтны,се̄нтхэ
7011,schlagen::V,базнитны,håasedh
7012,schlagen::V,базнитны,laekedh
7013,schlagen::V,базнитны,tsábbmet
7014,schlagen::V,базнитны,tjassket
7015,schlagen::V,базнитны,huškut
7016,schlagen::V,базнитны,časkeđ
7017,schlagen::V,базнитны,čâ´cǩǩed
7018,schlagen::V,базнитны,та̄гкэ
7019,schlagen::V,базнитны,ва̄сстэ
7020,treten::V,чужьявны,tjïektjedh
7021,treten::V,чужьявны,tjiektjat
7022,treten::V,чужьявны,čiekčat
7023,treten::V,чужьявны,čieh'čâđ
7024,treten::V,чужьявны,tanccâđ
7025,treten::V,чужьявны,tanccâd
7026,treten::V,чужьявны,то̄ппцэ
7027,stechen::V,бытшкыны,baskedh
7028,stechen::V,бытшкыны,tjuoggit
7029,stechen::V,бытшкыны,čuoggut
7030,stechen::V,бытшкыны,čuog'giđ
7031,stechen::V,бытшкыны,čuõ´ǧ'ǧeed
7032,stechen::V,бытшкыны,чо̄ххкэ
7033,stoßen::V,тапкыны,nehkiehtidh
7034,stoßen::V,тапкыны,nårddådit
7035,stoßen::V,тапкыны,nordadit
7036,stoßen::V,тапкыны,nutkâliđ
7037,stoßen::V,тапкыны,oi´ǧǧeed
7038,stoßen::V,тапкыны,оййкье
7039,stoßen::V,тапкыны,тоалкъе
7040,stoßen::V,тойыштны,nehkiehtidh
7041,stoßen::V,тойыштны,nårddådit
7042,stoßen::V,тойыштны,nordadit
7043,stoßen::V,тойыштны,nutkâliđ
7044,stoßen::V,тойыштны,oi´ǧǧeed
7045,stoßen::V,тойыштны,оййкье
7046,stoßen::V,тойыштны,тоалкъе
7047,stehlen::V,гусявны,sualadidh
7048,stehlen::V,гусявны,suoládit
7049,stehlen::V,гусявны,suoládit
7050,stehlen::V,гусявны,suá'ládiđ
7051,stehlen::V,гусявны,suâleed
7052,stehlen::V,гусявны,суэлнэ
7053,stören::V,костіавны,stööredh
7054,stören::V,костіавны,hearaldehtedh
7055,stören::V,костіавны,massit
7056,stören::V,костіавны,sjuddit
7057,stören::V,костіавны,heađuštit
7058,stören::V,костіавны,hettiđ
7059,stören::V,костіавны,heṃâdiđ
7060,stören::V,костіавны,stamlded
7061,stören::V,костіавны,вӣршэ
7062,stören::V,костіавны,е̄кхэллэ
7063,belästigen::V,назыляйтны,vaejviestidh
7064,belästigen::V,назыляйтны,vájvedit
7065,belästigen::V,назыляйтны,muodástuhttet
7066,belästigen::V,назыляйтны,váivvidit
7067,belästigen::V,назыляйтны,bieguhit
7068,belästigen::V,назыляйтны,vä'ividiđ
7069,belästigen::V,назыляйтны,stamlded
7070,belästigen::V,назыляйтны,е̄кхэллэ
7071,belästigen::V,назыляйтны,во̄а̄йвшэ
7072,verbergen::V,дзебны,tjïekedh
7073,verbergen::V,дзебны,tjiehkat
7074,verbergen::V,дзебны,čiehkat
7075,verbergen::V,дзебны,čieḥâđ
7076,verbergen::V,дзебны,peittad
7077,verbergen::V,дзебны,чӣгкэ
7078,verbergen::V,дзебны,пе̄йхьтэ
7079,täuschen::V,бӧбӧтны,iermedh
7080,täuschen::V,бӧбӧтны,eajhkaldehtedh
7081,täuschen::V,бӧбӧтны,tjáddjit
7082,täuschen::V,бӧбӧтны,dájuhit
7083,täuschen::V,бӧбӧтны,viehtalit
7084,täuschen::V,бӧбӧтны,villiđ
7085,täuschen::V,бӧбӧтны,ǩiõllâd
7086,täuschen::V,бӧбӧтны,вӯйхе
7087,täuschen::V,бӧбӧтны,пе̄йхьтэ
7088,täuschen::V,бӧбӧтны,ке̄лсэллэ
7089,täuschen::V,пӧрьявны,iermedh
7090,täuschen::V,пӧрьявны,eajhkaldehtedh
7091,täuschen::V,пӧрьявны,tjáddjit
7092,täuschen::V,пӧрьявны,dájuhit
7093,täuschen::V,пӧрьявны,viehtalit
7094,täuschen::V,пӧрьявны,villiđ
7095,täuschen::V,пӧрьявны,ǩiõllâd
7096,täuschen::V,пӧрьявны,вӯйхе
7097,täuschen::V,пӧрьявны,пе̄йхьтэ
7098,täuschen::V,пӧрьявны,ке̄лсэллэ
7099,betrügen::V,муклачитны,biehtedh
7100,betrügen::V,муклачитны,biehttet
7101,betrügen::V,муклачитны,beahttit
7102,betrügen::V,муклачитны,filliđ
7103,betrügen::V,муклачитны,ǩiõllâd
7104,betrügen::V,муклачитны,pä´rtteed
7105,betrügen::V,муклачитны,вӯйхе
7106,betrügen::V,муклачитны,пе̄йхьтэ
7107,betrügen::V,муклачитны,ке̄лсэллэ
7108,töten::V,вийны,buvvedh
7109,töten::V,вийны,gåddet
7110,töten::V,вийны,soaggit
7111,töten::V,вийны,goddit
7112,töten::V,вийны,surmiđ
7113,töten::V,вийны,jämittiđ
7114,töten::V,вийны,kå´dded
7115,töten::V,вийны,so´rmmjed
7116,töten::V,вийны,коаннҌтэ
7117,wohnen::V,овны,årrodh
7118,wohnen::V,овны,veasodh
7119,wohnen::V,овны,årrot
7120,wohnen::V,овны,viessot
7121,wohnen::V,овны,orrut
7122,wohnen::V,овны,aassâđ
7123,wohnen::V,овны,aassâd
7124,wohnen::V,овны,jälsted
7125,wohnen::V,овны,е̄лле
7126,arbeiten::V,уджавны,barkedh
7127,arbeiten::V,уджавны,rihtjat
7128,arbeiten::V,уджавны,bargat
7129,arbeiten::V,уджавны,porgâđ
7130,arbeiten::V,уджавны,tue´j'jeed
7131,arbeiten::V,уджавны,лыххкэ
7132,arbeiten::V,уджавны,ро̄бхушшэ
7133,sammeln::V,ӧктыны,tjåegkedh
7134,sammeln::V,ӧктыны,tjoahkkit
7135,sammeln::V,ӧктыны,čoaggit
7136,sammeln::V,ӧктыны,čokkiđ
7137,sammeln::V,ӧктыны,čuág'giđ
7138,sammeln::V,ӧктыны,noorrâd
7139,sammeln::V,ӧктыны,нёавсэ
7140,pflücken::V,судзлавны,tjåegkedh
7141,pflücken::V,судзлавны,tjoagget
7142,pflücken::V,судзлавны,čoaggit
7143,pflücken::V,судзлавны,čuág'giđ
7144,pflücken::V,судзлавны,uussâd
7145,pflücken::V,судзлавны,кышшкэ
7146,jagen::V,вӧравны,bearhtodh
7147,jagen::V,вӧравны,viejddit
7148,jagen::V,вӧравны,bivdit
7149,jagen::V,вӧравны,miä'cástiđ
7150,jagen::V,вӧравны,miä´csted
7151,jagen::V,вӧравны,ме̄ххьцтэ
7152,fischen::V,чериавны,gööledh
7153,fischen::V,чериавны,håagkodh
7154,fischen::V,чериавны,guollit
7155,fischen::V,чериавны,guolástit
7156,fischen::V,чериавны,kuá'lástiđ
7157,fischen::V,чериавны,kue´llšeed
7158,fischen::V,чериавны,шылле кӯль
7159,fassen::V,кутны,bivtedh
7160,fassen::V,кутны,giddit
7161,fassen::V,кутны,bivdit
7162,fassen::V,кутны,pivdeđ
7163,fassen::V,кутны,kå´dded
7164,fassen::V,кутны,со̄а̄гкэ
7165,hüten::V,вердны,geehtedh
7166,hüten::V,вердны,váktit
7167,hüten::V,вердны,geahččat
7168,hüten::V,вердны,keččâđ
7169,hüten::V,вердны,hoi´ddjed
7170,hüten::V,вердны,пынне
7171,hüten::V,йирсьӧтны,geehtedh
7172,hüten::V,йирсьӧтны,váktit
7173,hüten::V,йирсьӧтны,geahččat
7174,hüten::V,йирсьӧтны,keččâđ
7175,hüten::V,йирсьӧтны,hoi´ddjed
7176,hüten::V,йирсьӧтны,пынне
7177,treiben::V,вашӧтны,vuejiehtidh
7178,treiben::V,вашӧтны,vuojedit
7179,treiben::V,вашӧтны,vuodjelit
7180,treiben::V,вашӧтны,vyeijiđ
7181,treiben::V,вашӧтны,vue´jjad
7182,treiben::V,вашӧтны,выйхе
7183,treiben::V,вашӧтны,го̄ннэ
7184,anbinden::V,кӧртавны,viedtedh
7185,anbinden::V,кӧртавны,gaarhkedidh
7186,anbinden::V,кӧртавны,dabrrit
7187,anbinden::V,кӧртавны,dæhppodit
7188,anbinden::V,кӧртавны,čatnat
7189,anbinden::V,кӧртавны,čoonnâđ
7190,anbinden::V,кӧртавны,čõõnnâd
7191,anbinden::V,кӧртавны,ко̄ррэ
7192,füttern::V,вердны,bïepmehtidh
7193,füttern::V,вердны,biebbmat
7194,füttern::V,вердны,biebmat
7195,füttern::V,вердны,purâttiđ
7196,füttern::V,вердны,poorted
7197,füttern::V,вердны,peâm'mad
7198,füttern::V,вердны,поҏтэ
7199,melken::V,высьтыны,buhtjedh
7200,melken::V,высьтыны,båhtjet
7201,melken::V,высьтыны,bahčit
7202,melken::V,высьтыны,paččeeđ
7203,melken::V,высьтыны,pââččad
7204,melken::V,высьтыны,лаппьсе
7205,melken::V,чилькӧтны,buhtjedh
7206,melken::V,чилькӧтны,båhtjet
7207,melken::V,чилькӧтны,bahčit
7208,melken::V,чилькӧтны,paččeeđ
7209,melken::V,чилькӧтны,pââččad
7210,melken::V,чилькӧтны,лаппьсе
7211,hacken::V,керавны,tsåalhkodh
7212,hacken::V,керавны,tsållat
7213,hacken::V,керавны,tsáhpat
7214,hacken::V,керавны,čuollat
7215,hacken::V,керавны,čuollâđ
7216,hacken::V,керавны,ceäk'kad
7217,hacken::V,керавны,ця̄ххкэ
7218,gießen::V,киськавны,tjaetsiehtidh
7219,gießen::V,киськавны,tjáhttjit
7220,gießen::V,киськавны,njuoskadit
7221,gießen::V,киськавны,čáhccet
7222,gießen::V,киськавны,njuos'kâdiđ
7223,gießen::V,киськавны,väällad
7224,gießen::V,киськавны,ва̄ллэ
7225,reifen::V,кисьмыны,njoetsedh
7226,reifen::V,кисьмыны,láddat
7227,reifen::V,кисьмыны,láddat
7228,reifen::V,кисьмыны,laddâđ
7229,reifen::V,кисьмыны,laddâd
7230,reifen::V,кисьмыны,ӣллкнэ
7231,reifen::V,кисьмыны,ло̄а̄янтэ
7232,zubereiten::V,лӧсьӧтны,jurjiehtidh
7233,zubereiten::V,лӧсьӧтны,riejddit
7234,zubereiten::V,лӧсьӧтны,ráhkadit
7235,zubereiten::V,лӧсьӧтны,va'lmâštiđ
7236,zubereiten::V,лӧсьӧтны,vaalmšted
7237,zubereiten::V,лӧсьӧтны,во̄а̄лмшэ
7238,kochen::V,пуны,voessjedh
7239,kochen::V,пуны,vuossjat
7240,kochen::V,пуны,duolldádit
7241,kochen::V,пуны,vuoš'šat
7242,kochen::V,пуны,vuoššâđ
7243,kochen::V,пуны,ǩe´tted
7244,kochen::V,пуны,кыппьтэ
7245,backen::V,пӧжавны,bååhkedh
7246,backen::V,пӧжавны,lájbbot
7247,backen::V,пӧжавны,báhkket
7248,backen::V,пӧжавны,goikadit
7249,backen::V,пӧжавны,liäi'buđ
7250,backen::V,пӧжавны,vää´l'jed
7251,backen::V,пӧжавны,па̄шшьтэ
7252,braten::V,жаритны,bissedh
7253,braten::V,жаритны,basset
7254,braten::V,жаритны,báistit
7255,braten::V,жаритны,steiket
7256,braten::V,жаритны,passeeđ
7257,braten::V,жаритны,pä´štted
7258,braten::V,жаритны,па̄шшьтэ
7259,umrühren::V,соравны,firredh
7260,umrühren::V,соравны,fierrot
7261,umrühren::V,соравны,fierrut
7262,umrühren::V,соравны,fiärruđ
7263,umrühren::V,соравны,sie´jjted
7264,umrühren::V,соравны,вӣршэ
7265,stricken::V,домавны,gurredh
7266,stricken::V,домавны,gådet
7267,stricken::V,домавны,gođđit
7268,stricken::V,домавны,kođđeeđ
7269,stricken::V,домавны,kåå´đđed
7270,stricken::V,домавны,коадтӭ
7271,nähen::V,вурны,gåarodh
7272,nähen::V,вурны,goarrot
7273,nähen::V,вурны,goarrut
7274,nähen::V,вурны,kuárruđ
7275,nähen::V,вурны,kuärrad
7276,nähen::V,вурны,куаррэ
7277,färben::V,краситны,klaeriedidh
7278,färben::V,краситны,bájnnit
7279,färben::V,краситны,sihttset
7280,färben::V,краситны,báidnit
7281,färben::V,краситны,ivdnet
7282,färben::V,краситны,päiniđ
7283,färben::V,краситны,päinnad
7284,färben::V,краситны,ǩe´rjjeed
7285,färben::V,краситны,по̄а̄ййнэ
7286,reinigen::V,весӧтны,reenskedh
7287,reinigen::V,весӧтны,dïdtesjidh
7288,reinigen::V,весӧтны,rájnnit
7289,reinigen::V,весӧтны,čorget
7290,reinigen::V,весӧтны,buhtistit
7291,reinigen::V,весӧтны,kađvâđ
7292,reinigen::V,весӧтны,čurgiđ
7293,reinigen::V,весӧтны,putestiđ
7294,reinigen::V,весӧтны,čiisteed
7295,reinigen::V,весӧтны,puu´ttsted
7296,reinigen::V,весӧтны,чисстэ
7297,reinigen::V,весӧтны,е̄ллэ
7298,waschen::V,пеславны,bïssedh
7299,waschen::V,пеславны,bassat
7300,waschen::V,пеславны,bassat
7301,waschen::V,пеславны,posâliđ
7302,waschen::V,пеславны,põõssâd
7303,waschen::V,пеславны,пэ̄ссэ
7304,abwischen::V,чышкыны,njaamedh
7305,abwischen::V,чышкыны,sihkastit
7306,abwischen::V,чышкыны,sihkkut
7307,abwischen::V,чышкыны,sikkođ
7308,abwischen::V,чышкыны,sekkad
7309,abwischen::V,чышкыны,чисстэ
7310,spülen::V,гывьявны,skuvledh
7311,spülen::V,гывьявны,dåjddet
7312,spülen::V,гывьявны,doidit
7313,spülen::V,гывьявны,skuljiđ
7314,spülen::V,гывьявны,toideđ
7315,spülen::V,гывьявны,tåiddad
7316,spülen::V,гывьявны,sku´lljeed
7317,spülen::V,гывьявны,пэ̄ссэ
7318,fegen::V,чышкыны,sööpedh
7319,fegen::V,чышкыны,suohttsit
7320,fegen::V,чышкыны,luvdet
7321,fegen::V,чышкыны,sihostiđ
7322,fegen::V,чышкыны,roppâđ
7323,fegen::V,чышкыны,västtad
7324,fegen::V,чышкыны,seekksted
7325,fegen::V,чышкыны,по̄а̄шшэ
7326,kehren::V,чышкыны,tjirredh
7327,kehren::V,чышкыны,såbit
7328,kehren::V,чышкыны,luvdet
7329,kehren::V,чышкыны,suo'pâlistiđ
7330,kehren::V,чышкыны,västtad
7331,kehren::V,чышкыны,по̄а̄шшэ
7332,baden::V,купайтчыны ,voejedidh
7333,baden::V,купайтчыны ,gálatjit
7334,baden::V,купайтчыны ,gálašit
7335,baden::V,купайтчыны ,lávguđ
7336,baden::V,купайтчыны ,vuõjjâd
7337,baden::V,купайтчыны ,sääunõõttâd
7338,baden::V,купайтчыны ,вӯйнэдтэ
7339,sich waschen::V,миссьыны,bïssedidh
7340,sich waschen::V,миссьыны,basádit
7341,sich waschen::V,миссьыны,basadit
7342,sich waschen::V,миссьыны,posâdâttâđ
7343,sich waschen::V,миссьыны,põõuuõõttâd
7344,sich waschen::V,миссьыны,пэзнэдтэ
7345,ausziehen::V,гыжтӧтны,svæjkedh
7346,ausziehen::V,гыжтӧтны,nuollat
7347,ausziehen::V,гыжтӧтны,nuollat
7348,ausziehen::V,гыжтӧтны,noollâđ
7349,ausziehen::V,гыжтӧтны,nõõllâd
7350,ausziehen::V,гыжтӧтны,jä´hssed
7351,ausziehen::V,гыжтӧтны,я̄ккьсе
7352,ausziehen::V,пӧрччавны,svæjkedh
7353,ausziehen::V,пӧрччавны,nuollat
7354,ausziehen::V,пӧрччавны,nuollat
7355,ausziehen::V,пӧрччавны,noollâđ
7356,ausziehen::V,пӧрччавны,nõõllâd
