,Concept_ID,tt,se
7176,versprechen::V,вәгъдә бирү,о̄а̄шштҍе
7177,wünschen::V,котлау,lahkoehtidh
7178,wünschen::V,котлау,sávvat
7179,wünschen::V,котлау,sávadit
7180,wünschen::V,котлау,doaivvuhit
7181,wünschen::V,котлау,tuá'ivuttiđ
7182,wünschen::V,котлау,tuâivvad
7183,wünschen::V,котлау,туввэ
7184,loben::V,мактау,girmedh
7185,loben::V,мактау,májnnot
7186,loben::V,мактау,rámmpot
7187,loben::V,мактау,máidnut
7188,loben::V,мактау,rámidit
7189,loben::V,мактау,rammuđ
7190,loben::V,мактау,rämidiđ
7191,loben::V,мактау,ââ´leed
7192,loben::V,мактау,ǩei´tted
7193,loben::V,мактау,кыйта
7194,küssen::V,үбү,tjånnahtidh
7195,küssen::V,үбү,tjuvliestidh
7196,küssen::V,үбү,tjullit
7197,küssen::V,үбү,tjulestit
7198,küssen::V,үбү,cum'mát
7199,küssen::V,үбү,cummistit
7200,küssen::V,үбү,cummâliđ
7201,küssen::V,үбү,cu´mmsted
7202,küssen::V,үбү,cu´mmstõõllâd
7203,küssen::V,үбү,нӣссэ
7204,wiegen::V,тирбәтү,sjammadidh
7205,wiegen::V,тирбәтү,vuohttot
7206,wiegen::V,тирбәтү,vuohtudit
7207,wiegen::V,тирбәтү,vuohttut
7208,wiegen::V,тирбәтү,vuát'tuđ
7209,wiegen::V,тирбәтү,nuäkkad
7210,wiegen::V,тирбәтү,suâibted
7211,wiegen::V,тирбәтү,нуагкэ
7212,zudecken::V,ябу,gaptjedh
7213,zudecken::V,ябу,loavddet
7214,zudecken::V,ябу,gokčat
7215,zudecken::V,ябу,luáv'diđ
7216,zudecken::V,ябу,kä´tted
7217,zudecken::V,ябу,ка̄ххьтэ
7218,zudecken::V,бөркәү,gaptjedh
7219,zudecken::V,бөркәү,loavddet
7220,zudecken::V,бөркәү,gokčat
7221,zudecken::V,бөркәү,luáv'diđ
7222,zudecken::V,бөркәү,kä´tted
7223,zudecken::V,бөркәү,ка̄ххьтэ
7224,wecken::V,уяту,gåaskodh
7225,wecken::V,уяту,båktet
7226,wecken::V,уяту,boktit
7227,wecken::V,уяту,rávkat
7228,wecken::V,уяту,cuvnâđ
7229,wecken::V,уяту,counnâd
7230,wecken::V,уяту,цо̄ввнэ
7231,zeigen::V,күрсәтү,vuesiehtidh
7232,zeigen::V,күрсәтү,vuosedit
7233,zeigen::V,күрсәтү,giejgget
7234,zeigen::V,күрсәтү,čájehit
7235,zeigen::V,күрсәтү,čäittiđ
7236,zeigen::V,күрсәтү,čujottiđ
7237,zeigen::V,күрсәтү,čuäi´ted
7238,zeigen::V,күрсәтү,вӯзьхе
7239,führen::V,йөртү,steeredh
7240,führen::V,йөртү,doalvvot
7241,führen::V,йөртү,láidet
7242,führen::V,йөртү,jođettiđ
7243,führen::V,йөртү,jåå´đted
7244,führen::V,йөртү,выгкэ
7245,lehren::V,өйрәтү,ööhpehtidh
7246,lehren::V,өйрәтү,åhpadit
7247,lehren::V,өйрәтү,oahpahit
7248,lehren::V,өйрәтү,máttááttiđ
7249,lehren::V,өйрәтү,mätt'ted
7250,lehren::V,өйрәтү,vuä´ppsted
7251,lehren::V,өйрәтү,ма̄тҍха
7252,unterrichten::V,укыту,ööhpehtidh
7253,unterrichten::V,укыту,lågådit
7254,unterrichten::V,укыту,åhpadit
7255,unterrichten::V,укыту,oahpahit
7256,unterrichten::V,укыту,škovliđ
7257,unterrichten::V,укыту,máttááttiđ
7258,unterrichten::V,укыту,mätt'ted
7259,unterrichten::V,укыту,vuä´ppsted
7260,unterrichten::V,укыту,ма̄тҍха
7261,aufziehen::V,асрау,eeledh
7262,aufziehen::V,асрау,bajedit
7263,aufziehen::V,асрау,biebmat
7264,aufziehen::V,асрау,pajaskeessiđ
7265,aufziehen::V,асрау,šoddâdiđ
7266,aufziehen::V,асрау,šõddeed
7267,aufziehen::V,асрау,peâm'mad
7268,aufziehen::V,асрау,вуэпьсе
7269,leiten::V,җитәкләү,lijrehtidh
7270,leiten::V,җитәкләү,lájddit
7271,leiten::V,җитәкләү,oatsodit
7272,leiten::V,җитәкләү,jođihit
7273,leiten::V,җитәкләү,stivriđ
7274,leiten::V,җитәкләү,hovdiđ
7275,leiten::V,җитәкләү,jåå´đted
7276,leiten::V,җитәкләү,выгкэ
7277,leiten::V,җитәкләү,вӯййкье
7278,antreiben::V,куалау,eadtjoestidh
7279,antreiben::V,куалау,hasodit
7280,antreiben::V,куалау,hállsjedit
7281,antreiben::V,куалау,gevret
7282,antreiben::V,куалау,rássat
7283,antreiben::V,куалау,kušottiđ
7284,antreiben::V,куалау,huá'puttiđ
7285,antreiben::V,куалау,rääskted
7286,antreiben::V,куалау,hõškkled
7287,antreiben::V,куалау,ёадҌхе
7288,antreiben::V,әйдәләү,eadtjoestidh
7289,antreiben::V,әйдәләү,hasodit
7290,antreiben::V,әйдәләү,hállsjedit
7291,antreiben::V,әйдәләү,gevret
7292,antreiben::V,әйдәләү,rássat
7293,antreiben::V,әйдәләү,kušottiđ
7294,antreiben::V,әйдәләү,huá'puttiđ
7295,antreiben::V,әйдәләү,rääskted
7296,antreiben::V,әйдәләү,hõškkled
7297,antreiben::V,әйдәләү,ёадҌхе
7298,antreiben::V,ашыктыру,eadtjoestidh
7299,antreiben::V,ашыктыру,hasodit
7300,antreiben::V,ашыктыру,hállsjedit
7301,antreiben::V,ашыктыру,gevret
7302,antreiben::V,ашыктыру,rássat
7303,antreiben::V,ашыктыру,kušottiđ
7304,antreiben::V,ашыктыру,huá'puttiđ
7305,antreiben::V,ашыктыру,rääskted
7306,antreiben::V,ашыктыру,hõškkled
7307,antreiben::V,ашыктыру,ёадҌхе
7308,lassen::V,мәҗбүр итү,baajedh
7309,lassen::V,мәҗбүр итү,-ahttet
7310,lassen::V,мәҗбүр итү,diktit
7311,lassen::V,мәҗбүр итү,-ttiđ
7312,lassen::V,мәҗбүр итү,ä´n
7313,lassen::V,мәҗбүр итү,па̄ххкэ
7314,einladen::V,чакыру,bööredh
7315,einladen::V,чакыру,bivddit
7316,einladen::V,чакыру,gåhttjot
7317,einladen::V,чакыру,bovdet
7318,einladen::V,чакыру,koččođ
7319,einladen::V,чакыру,kåččad
7320,einladen::V,чакыру,коаххче
7321,vereinigen::V,берләштерү,iktedidh
7322,vereinigen::V,берләштерү,aktidit
7323,vereinigen::V,берләштерү,ovttastahttit
7324,vereinigen::V,берләштерү,o'vtâstittiđ
7325,vereinigen::V,берләштерү,õhtteed
7326,vereinigen::V,берләштерү,э̄хтхэ
7327,besuchen::V,керешү,åahpodh
7328,besuchen::V,керешү,goevlelidh
7329,besuchen::V,керешү,guossit
7330,besuchen::V,керешү,gal'let
7331,besuchen::V,керешү,fitnat
7332,besuchen::V,керешү,kolliđ
7333,besuchen::V,керешү,kõ´ll'jed
7334,besuchen::V,керешү,по̄дтлэ
7335,besuchen::V,керешү,во̄тэдтэ
7336,besuchen::V,керешү,во̄а̄ррдэ
7337,treffen::V,очрату,dieviedidh
7338,treffen::V,очрату,iejvvit
7339,treffen::V,очрату,deaivat
7340,treffen::V,очрату,staaviđ
7341,treffen::V,очрату,teividiđ
7342,treffen::V,очрату,o´ddjõõttâd
7343,treffen::V,очрату,вуэсстлэ
7344,sich versammeln::V,җыелышу,gaavnedidh
7345,sich versammeln::V,җыелышу,tjoaggut
7346,sich versammeln::V,җыелышу,čoahkkanit
7347,sich versammeln::V,җыелышу,čokkâniđ
7348,sich versammeln::V,җыелышу,nurâdâttâđ
7349,sich versammeln::V,җыелышу,noorõõttâd
7350,sich versammeln::V,җыелышу,вӯллклэ
7351,spielen::V,уйнау,rïdtjedh
7352,spielen::V,уйнау,lustedalledh
7353,spielen::V,уйнау,ståhkat
7354,spielen::V,уйнау,stuvssit
7355,spielen::V,уйнау,speallat
7356,spielen::V,уйнау,le'ihâšiđ
7357,spielen::V,уйнау,siõrrâd
7358,spielen::V,уйнау,speâllad
7359,spielen::V,уйнау,сӣррэ
7360,singen::V,җырлау,laavlodh
7361,singen::V,җырлау,lávllot
7362,singen::V,җырлау,lávlut
7363,singen::V,җырлау,lávluđ
7364,singen::V,җырлау,läullad
7365,singen::V,җырлау,ла̄ввлэ
7366,tanzen::V,бию,daanhtsodh
7367,tanzen::V,бию,dánssat
7368,tanzen::V,бию,gærssulit
7369,tanzen::V,бию,dánset
7370,tanzen::V,бию,tánssáđ
7371,tanzen::V,бию,ta´nssjed
7372,tanzen::V,бию,pleäs'sjed
7373,tanzen::V,бию,нюччке
7374,tanzen::V,бию,пляссъе
7375,sich trennen::V,аерылу,jååkedidh
7376,sich trennen::V,аерылу,sirrat
7377,sich trennen::V,аерылу,sirádit
7378,sich trennen::V,аерылу,earránit
7379,sich trennen::V,аерылу,ratkuđ
7380,sich trennen::V,аерылу,rätkkjed
7381,sich trennen::V,аерылу,кӯдтъе
7382,sich trennen::V,ташлашу,jååkedidh
7383,sich trennen::V,ташлашу,sirrat
7384,sich trennen::V,ташлашу,sirádit
7385,sich trennen::V,ташлашу,earránit
7386,sich trennen::V,ташлашу,ratkuđ
7387,sich trennen::V,ташлашу,rätkkjed
7388,sich trennen::V,ташлашу,кӯдтъе
7389,verlassen::V,ташлау,laehpedh
7390,verlassen::V,ташлау,guodet
7391,verlassen::V,ташлау,guođđit
7392,verlassen::V,ташлау,hilgođ
7393,verlassen::V,ташлау,kyeđđiđ
7394,verlassen::V,ташлау,kue´đđed
7395,verlassen::V,ташлау,сӯһпъе
7396,verlassen::V,калдыру,laehpedh
7397,verlassen::V,калдыру,guodet
7398,verlassen::V,калдыру,guođđit
7399,verlassen::V,калдыру,hilgođ
7400,verlassen::V,калдыру,kyeđđiđ
7401,verlassen::V,калдыру,kue´đđed
7402,verlassen::V,калдыру,сӯһпъе
7403,retten::V,коткару,gorredidh
7404,retten::V,коткару,gádjot
7405,retten::V,коткару,gádjut
7406,retten::V,коткару,kááijuđ
7407,retten::V,коткару,piä'luštiđ
7408,retten::V,коткару,ka´jjeed
7409,retten::V,коткару,вуаннче
7410,bewachen::V,каравыллау,geehtedh
7411,bewachen::V,каравыллау,váktit
7412,bewachen::V,каравыллау,fáktet
7413,bewachen::V,каравыллау,vahtiđ
7414,bewachen::V,каравыллау,värddjed
7415,bewachen::V,каравыллау,va´httjed
7416,bewachen::V,каравыллау,пынне
7417,bewachen::V,каравыллау,ка̄рвуллэ
7418,schützen::V,ышыклау,vaarjelidh
7419,schützen::V,ышыклау,suoddjit
7420,schützen::V,ышыклау,suodjalit
7421,schützen::V,ышыклау,suddjet
7422,schützen::V,ышыклау,varjâliđ
7423,schützen::V,ышыклау,suâided
7424,schützen::V,ышыклау,varjjled
7425,schützen::V,ышыклау,пынне
7426,verteidigen::V,яклау,vaarjelidh
7427,verteidigen::V,яклау,bælostit
7428,verteidigen::V,яклау,bealuštit
7429,verteidigen::V,яклау,čuollat
7430,verteidigen::V,яклау,piä'luštiđ
7431,verteidigen::V,яклау,peälšted
7432,verteidigen::V,яклау,пэ̄лль мэ̄ннэ
7433,verteidigen::V,саклау,vaarjelidh
7434,verteidigen::V,саклау,bælostit
7435,verteidigen::V,саклау,bealuštit
7436,verteidigen::V,саклау,čuollat
7437,verteidigen::V,саклау,piä'luštiđ
7438,verteidigen::V,саклау,peälšted
7439,verteidigen::V,саклау,пэ̄лль мэ̄ннэ
7440,sich schlagen::V,сугышу,dåarodh
7441,sich schlagen::V,сугышу,tjoelestidh
7442,sich schlagen::V,сугышу,doarrot
7443,sich schlagen::V,сугышу,doarrut
7444,sich schlagen::V,сугышу,tuárruđ
7445,sich schlagen::V,сугышу,tuärrad
7446,sich schlagen::V,сугышу,туаррэ
7447,schießen::V,ату,vuetjedh
7448,schießen::V,ату,skööhtedh
7449,schießen::V,ату,vuohtjet
7450,schießen::V,ату,báhčit
7451,schießen::V,ату,pääččiđ
7452,schießen::V,ату,pää´ččed
7453,schießen::V,ату,ря̄хшкхэ
7454,siegen::V,җиңү,vïtnedh
7455,siegen::V,җиңү,vuojttet
7456,siegen::V,җиңү,vuoitit
7457,siegen::V,җиңү,vyei'ttiđ
7458,siegen::V,җиңү,vuei´tted
7459,siegen::V,җиңү,вуэйхьтэ
7460,ärgern::V,ачуландыру,måarahtehtedh
7461,ärgern::V,ачуландыру,suhttadit
7462,ärgern::V,ачуландыру,hárdit
7463,ärgern::V,ачуландыру,piä'ṿuttiđ
7464,ärgern::V,ачуландыру,âsseed
7465,ärgern::V,ачуландыру,се̄нтхэ
7466,schlagen::V,ору,håasedh
7467,schlagen::V,ору,laekedh
7468,schlagen::V,ору,tsábbmet
7469,schlagen::V,ору,tjassket
7470,schlagen::V,ору,huškut
7471,schlagen::V,ору,časkeđ
7472,schlagen::V,ору,čâ´cǩǩed
7473,schlagen::V,ору,та̄гкэ
7474,schlagen::V,ору,ва̄сстэ
7475,schlagen::V,бәрү,håasedh
7476,schlagen::V,бәрү,laekedh
7477,schlagen::V,бәрү,tsábbmet
7478,schlagen::V,бәрү,tjassket
7479,schlagen::V,бәрү,huškut
7480,schlagen::V,бәрү,časkeđ
7481,schlagen::V,бәрү,čâ´cǩǩed
7482,schlagen::V,бәрү,та̄гкэ
7483,schlagen::V,бәрү,ва̄сстэ
7484,schlagen::V,тукмау,håasedh
7485,schlagen::V,тукмау,laekedh
7486,schlagen::V,тукмау,tsábbmet
7487,schlagen::V,тукмау,tjassket
7488,schlagen::V,тукмау,huškut
7489,schlagen::V,тукмау,časkeđ
7490,schlagen::V,тукмау,čâ´cǩǩed
7491,schlagen::V,тукмау,та̄гкэ
7492,schlagen::V,тукмау,ва̄сстэ
7493,treten::V,тибү,tjïektjedh
7494,treten::V,тибү,tjiektjat
7495,treten::V,тибү,čiekčat
7496,treten::V,тибү,čieh'čâđ
7497,treten::V,тибү,tanccâđ
7498,treten::V,тибү,tanccâd
7499,treten::V,тибү,то̄ппцэ
7500,stechen::V,кадау,baskedh
7501,stechen::V,кадау,tjuoggit
7502,stechen::V,кадау,čuoggut
7503,stechen::V,кадау,čuog'giđ
7504,stechen::V,кадау,čuõ´ǧ'ǧeed
7505,stechen::V,кадау,чо̄ххкэ
7506,stoßen::V,этү,nehkiehtidh
7507,stoßen::V,этү,nårddådit
7508,stoßen::V,этү,nordadit
7509,stoßen::V,этү,nutkâliđ
7510,stoßen::V,этү,oi´ǧǧeed
7511,stoßen::V,этү,оййкье
7512,stoßen::V,этү,тоалкъе
7513,stehlen::V,урлау,sualadidh
7514,stehlen::V,урлау,suoládit
7515,stehlen::V,урлау,suoládit
7516,stehlen::V,урлау,suá'ládiđ
7517,stehlen::V,урлау,suâleed
7518,stehlen::V,урлау,суэлнэ
7519,stören::V,комачаулау,stööredh
7520,stören::V,комачаулау,hearaldehtedh
7521,stören::V,комачаулау,massit
7522,stören::V,комачаулау,sjuddit
7523,stören::V,комачаулау,heađuštit
7524,stören::V,комачаулау,hettiđ
7525,stören::V,комачаулау,heṃâdiđ
7526,stören::V,комачаулау,stamlded
7527,stören::V,комачаулау,вӣршэ
7528,stören::V,комачаулау,е̄кхэллэ
7529,belästigen::V,борчу,vaejviestidh
7530,belästigen::V,борчу,vájvedit
7531,belästigen::V,борчу,muodástuhttet
7532,belästigen::V,борчу,váivvidit
7533,belästigen::V,борчу,bieguhit
7534,belästigen::V,борчу,vä'ividiđ
7535,belästigen::V,борчу,stamlded
7536,belästigen::V,борчу,е̄кхэллэ
7537,belästigen::V,борчу,во̄а̄йвшэ
7538,belästigen::V,билмазалау,vaejviestidh
7539,belästigen::V,билмазалау,vájvedit
7540,belästigen::V,билмазалау,muodástuhttet
7541,belästigen::V,билмазалау,váivvidit
7542,belästigen::V,билмазалау,bieguhit
7543,belästigen::V,билмазалау,vä'ividiđ
7544,belästigen::V,билмазалау,stamlded
7545,belästigen::V,билмазалау,е̄кхэллэ
7546,belästigen::V,билмазалау,во̄а̄йвшэ
7547,verbergen::V,яшерү,tjïekedh
7548,verbergen::V,яшерү,tjiehkat
7549,verbergen::V,яшерү,čiehkat
7550,verbergen::V,яшерү,čieḥâđ
7551,verbergen::V,яшерү,peittad
7552,verbergen::V,яшерү,чӣгкэ
7553,verbergen::V,яшерү,пе̄йхьтэ
7554,täuschen::V,алдату,iermedh
7555,täuschen::V,алдату,eajhkaldehtedh
7556,täuschen::V,алдату,tjáddjit
7557,täuschen::V,алдату,dájuhit
7558,täuschen::V,алдату,viehtalit
7559,täuschen::V,алдату,villiđ
7560,täuschen::V,алдату,ǩiõllâd
7561,täuschen::V,алдату,вӯйхе
7562,täuschen::V,алдату,пе̄йхьтэ
7563,täuschen::V,алдату,ке̄лсэллэ
7564,betrügen::V,хәрәмләшү,biehtedh
7565,betrügen::V,хәрәмләшү,biehttet
7566,betrügen::V,хәрәмләшү,beahttit
7567,betrügen::V,хәрәмләшү,filliđ
7568,betrügen::V,хәрәмләшү,ǩiõllâd
7569,betrügen::V,хәрәмләшү,pä´rtteed
7570,betrügen::V,хәрәмләшү,вӯйхе
7571,betrügen::V,хәрәмләшү,пе̄йхьтэ
7572,betrügen::V,хәрәмләшү,ке̄лсэллэ
7573,töten::V,үтерү,buvvedh
7574,töten::V,үтерү,gåddet
7575,töten::V,үтерү,soaggit
7576,töten::V,үтерү,goddit
7577,töten::V,үтерү,surmiđ
7578,töten::V,үтерү,jämittiđ
7579,töten::V,үтерү,kå´dded
7580,töten::V,үтерү,so´rmmjed
7581,töten::V,үтерү,коаннҌтэ
7582,wohnen::V,яшәү,årrodh
7583,wohnen::V,яшәү,veasodh
7584,wohnen::V,яшәү,årrot
7585,wohnen::V,яшәү,viessot
7586,wohnen::V,яшәү,orrut
7587,wohnen::V,яшәү,aassâđ
7588,wohnen::V,яшәү,aassâd
7589,wohnen::V,яшәү,jälsted
7590,wohnen::V,яшәү,е̄лле
7591,arbeiten::V,эшләү,barkedh
7592,arbeiten::V,эшләү,rihtjat
7593,arbeiten::V,эшләү,bargat
7594,arbeiten::V,эшләү,porgâđ
7595,arbeiten::V,эшләү,tue´j'jeed
7596,arbeiten::V,эшләү,лыххкэ
7597,arbeiten::V,эшләү,ро̄бхушшэ
7598,sammeln::V,туплау,tjåegkedh
7599,sammeln::V,туплау,tjoahkkit
7600,sammeln::V,туплау,čoaggit
7601,sammeln::V,туплау,čokkiđ
7602,sammeln::V,туплау,čuág'giđ
7603,sammeln::V,туплау,noorrâd
7604,sammeln::V,туплау,нёавсэ
7605,pflücken::V,өзү,tjåegkedh
7606,pflücken::V,өзү,tjoagget
7607,pflücken::V,өзү,čoaggit
7608,pflücken::V,өзү,čuág'giđ
7609,pflücken::V,өзү,uussâd
7610,pflücken::V,өзү,кышшкэ
7611,jagen::V,аулау,bearhtodh
7612,jagen::V,аулау,viejddit
7613,jagen::V,аулау,bivdit
7614,jagen::V,аулау,miä'cástiđ
7615,jagen::V,аулау,miä´csted
7616,jagen::V,аулау,ме̄ххьцтэ
7617,fischen::V,балык тоту,gööledh
7618,fischen::V,балык тоту,håagkodh
7619,fischen::V,балык тоту,guollit
7620,fischen::V,балык тоту,guolástit
7621,fischen::V,балык тоту,kuá'lástiđ
7622,fischen::V,балык тоту,kue´llšeed
7623,fischen::V,балык тоту,шылле кӯль
7624,fassen::V,тоту,bivtedh
7625,fassen::V,тоту,giddit
7626,fassen::V,тоту,bivdit
7627,fassen::V,тоту,pivdeđ
7628,fassen::V,тоту,kå´dded
7629,fassen::V,тоту,со̄а̄гкэ
7630,hüten::V,көтү,geehtedh
7631,hüten::V,көтү,váktit
7632,hüten::V,көтү,geahččat
7633,hüten::V,көтү,keččâđ
7634,hüten::V,көтү,hoi´ddjed
7635,hüten::V,көтү,пынне
7636,treiben::V,куалау,vuejiehtidh
7637,treiben::V,куалау,vuojedit
7638,treiben::V,куалау,vuodjelit
7639,treiben::V,куалау,vyeijiđ
7640,treiben::V,куалау,vue´jjad
7641,treiben::V,куалау,выйхе
